	Participant	Activity	OC_METs	TimeSec	Mean_AGhipX	Var_AGhipX	Mean_AGhipY	Var_AGhipY	Mean_AGhipZ	Var_AGhipZ
13754	1	Test	1	412650	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13755	1	Test	1	412680	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13756	1	Test	1	412710	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13757	1	Test	1	412740	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13758	1	Test	1	412770	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13759	1	Test	1	412800	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13760	1	Test	1	412830	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13761	1	Test	1	412860	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13762	1	Test	1	412890	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13763	1	Test	1	412920	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13764	1	Test	1	412950	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13765	1	Test	1	412980	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13766	1	Test	1	413010	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13767	1	Test	1	413040	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13768	1	Test	1	413070	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13769	1	Test	1	413100	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13770	1	Test	1	413130	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13771	1	Test	1	413160	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13772	1	Test	1	413190	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13773	1	Test	1	413220	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13774	1	Test	1	413250	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13775	1	Test	1	413280	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13776	1	Test	1	413310	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13777	1	Test	1	413340	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13778	1	Test	1	413370	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13779	1	Test	1	413400	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13780	1	Test	1	413430	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13781	1	Test	1	413460	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13782	1	Test	1	413490	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13783	1	Test	1	413520	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13784	1	Test	1	413550	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13785	1	Test	1	413580	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13786	1	Test	1	413610	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13787	1	Test	1	413640	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13788	1	Test	1	413670	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13789	1	Test	1	413700	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13790	1	Test	1	413730	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13791	1	Test	1	413760	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13792	1	Test	1	413790	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13793	1	Test	1	413820	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13794	1	Test	1	413850	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13795	1	Test	1	413880	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13796	1	Test	1	413910	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13797	1	Test	1	413940	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13798	1	Test	1	413970	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13799	1	Test	1	414000	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13800	1	Test	1	414030	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13801	1	Test	1	414060	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13802	1	Test	1	414090	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13803	1	Test	1	414120	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13804	1	Test	1	414150	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13805	1	Test	1	414180	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13806	1	Test	1	414210	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13807	1	Test	1	414240	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13808	1	Test	1	414270	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13809	1	Test	1	414300	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13810	1	Test	1	414330	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13811	1	Test	1	414360	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13812	1	Test	1	414390	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13813	1	Test	1	414420	-0.9690000000000001	0.0	0.207	0.0	-0.145	0.0
13814	1	Test	1	414450	0.882	0.11155599999999999	0.11800000000000001	0.074529	-0.07400000000000001	0.152881
13815	1	Test	1	414480	0.688	0.089401	-0.154	0.19713599999999998	-0.38	0.123904
13816	1	Test	1	414510	0.27899999999999997	2.5e-05	-0.627	1.6e-05	-0.769	1.6e-05
13817	1	Test	1	414540	0.281	0.0	-0.625	0.0	-0.773	0.0
13818	1	Test	1	414570	0.309	0.001521	-0.6629999999999999	0.0010890000000000001	-0.7240000000000001	0.001849
13819	1	Test	1	414600	0.359	6.4e-05	-0.7090000000000001	2.5e-05	-0.657	6.4e-05
13820	1	Test	1	414630	0.355	0.0	-0.7070000000000001	0.0	-0.66	0.0
13821	1	Test	1	414660	0.355	0.0	-0.7070000000000001	0.0	-0.66	0.0
13822	1	Test	1	414690	0.355	0.0	-0.7070000000000001	0.0	-0.66	0.0
13823	1	Test	1	414720	0.355	0.0	-0.7070000000000001	0.0	-0.66	0.0
13824	1	Test	1	414750	0.344	0.000576	-0.71	4.9e-05	-0.665	0.000144
13825	1	Test	1	414780	0.34	9e-06	-0.703	4e-06	-0.6729999999999999	9e-06
13826	1	Test	1	414810	0.34	0.0	-0.703	0.0	-0.672	0.0
13827	1	Test	1	414840	0.34	0.0	-0.703	0.0	-0.672	0.0
13828	1	Test	1	414870	0.313	0.000625	-0.7040000000000001	4.9e-05	-0.6890000000000001	0.000169
13829	1	Test	1	414900	0.266	0.000196	-0.703	9e-06	-0.7070000000000001	1.6e-05
13830	1	Test	1	414930	0.262	0.0	-0.703	0.0	-0.7070000000000001	0.0
13831	1	Test	1	414960	0.262	0.0	-0.703	0.0	-0.7070000000000001	0.0
13832	1	Test	1	414990	0.262	0.0	-0.703	0.0	-0.7070000000000001	0.0
13833	1	Test	1	415020	0.262	0.0	-0.703	0.0	-0.7070000000000001	0.0
13834	1	Test	1	415050	0.262	0.0	-0.703	0.0	-0.7070000000000001	0.0
13835	1	Test	1	415080	0.262	0.0	-0.703	0.0	-0.7070000000000001	0.0
13836	1	Test	1	415110	0.262	0.0	-0.703	0.0	-0.7070000000000001	0.0
13837	1	Test	1	415140	0.26899999999999996	4.9e-05	-0.7120000000000001	6.4e-05	-0.6990000000000001	6.4e-05
13838	1	Test	1	415170	0.27699999999999997	0.0	-0.7190000000000001	0.0	-0.695	0.0
13839	1	Test	1	415200	0.28800000000000003	0.000256	-0.7190000000000001	4e-06	-0.688	8.1e-05
13840	1	Test	1	415230	0.281	0.0	-0.7190000000000001	0.0	-0.688	0.0
13841	1	Test	1	415260	0.281	0.0	-0.7190000000000001	0.0	-0.688	0.0
13842	1	Test	1	415290	0.281	0.0	-0.7190000000000001	0.0	-0.688	0.0
13843	1	Test	1	415320	0.276	0.001024	-0.713	0.000169	-0.695	0.000529
13844	1	Test	1	415350	0.243	0.000225	-0.6920000000000001	8.1e-05	-0.726	0.000169
13845	1	Test	1	415380	0.24	0.000225	-0.713	9e-06	-0.708	4.9e-05
13846	1	Test	1	415410	0.23800000000000002	0.0	-0.711	0.0	-0.7070000000000001	0.0
13847	1	Test	1	415440	0.23800000000000002	0.0	-0.711	0.0	-0.7070000000000001	0.0
13848	1	Test	1	415470	0.23800000000000002	0.0	-0.711	0.0	-0.7070000000000001	0.0
13849	1	Test	1	415500	0.23800000000000002	0.0	-0.711	0.0	-0.7070000000000001	0.0
13850	1	Test	1	415530	0.23399999999999999	0.000121	-0.708	4.9e-05	-0.711	0.0001
13851	1	Test	1	415560	0.193	0.0004	-0.691	8.1e-05	-0.7390000000000001	0.000121
13852	1	Test	1	415590	0.188	0.00044100000000000004	-0.6890000000000001	0.000121	-0.743	0.000225
13853	1	Test	1	415620	0.062	0.051984	-0.6809999999999999	0.000529	-0.73	0.0009
13854	1	Test	1	415650	-0.105	0.019881	-0.6659999999999999	0.000196	-0.752	0.0016809999999999998
13855	1	Test	1	415680	0.001	0.001225	-0.684	6.4e-05	-0.765	6.4e-05
13856	1	Test	1	415710	0.105	0.0050409999999999995	-0.7	0.000196	-0.741	0.000324
13857	1	Test	1	415740	0.094	0.000169	-0.72	1.6e-05	-0.73	2.5e-05
13858	1	Test	1	415770	0.086	0.0	-0.723	0.0	-0.73	0.0
13859	1	Test	1	415800	0.09699999999999999	6.4e-05	-0.7240000000000001	1.6e-05	-0.7190000000000001	1.6e-05
13860	1	Test	1	415830	0.11900000000000001	0.003025	-0.6920000000000001	0.000676	-0.748	0.000676
13861	1	Test	1	415860	0.124	0.000625	-0.684	0.000169	-0.759	0.000196
13862	1	Test	1	415890	0.172	0.0046240000000000005	-0.705	0.00044100000000000004	-0.73	0.0011560000000000001
13863	1	Test	1	415920	0.24600000000000002	4e-06	-0.731	1e-06	-0.684	4e-06
13864	1	Test	1	415950	0.302	0.0016809999999999998	-0.735	0.000225	-0.662	0.000676
13865	1	Test	1	415980	0.32	0.0	-0.73	0.0	-0.664	0.0
13866	1	Test	1	416010	0.32	0.0	-0.73	0.0	-0.664	0.0
13867	1	Test	1	416040	0.317	0.0001	-0.725	3.6e-05	-0.67	6.4e-05
13868	1	Test	1	416070	0.322	6.4e-05	-0.726	4.9e-05	-0.6679999999999999	8.1e-05
13869	1	Test	1	416100	0.32299999999999995	2.5e-05	-0.7340000000000001	4.9e-05	-0.6579999999999999	8.1e-05
13870	1	Test	1	416130	0.295	0.000361	-0.747	0.000169	-0.655	0.000225
13871	1	Test	1	416160	0.32	0.0016809999999999998	-0.762	0.000225	-0.625	0.001369
13872	1	Test	1	416190	0.32899999999999996	0.001521	-0.757	6.4e-05	-0.628	0.000676
13873	1	Test	1	416220	0.303	0.0010890000000000001	-0.752	0.000144	-0.643	0.000361
13874	1	Test	1	416250	0.29600000000000004	0.000324	-0.757	0.0001	-0.6409999999999999	0.000144
13875	1	Test	1	416280	0.289	0.0	-0.754	0.0	-0.648	0.0
13876	1	Test	1	416310	0.289	0.0	-0.754	0.0	-0.648	0.0
13877	1	Test	1	416340	0.289	0.0	-0.754	0.0	-0.648	0.0
13878	1	Test	1	416370	0.337	0.001849	-0.757	3.6e-05	-0.621	0.000576
13879	1	Test	1	416400	0.38299999999999995	1e-06	-0.762	1e-06	-0.594	1e-06
13880	1	Test	1	416430	0.38299999999999995	0.0	-0.762	0.0	-0.594	0.0
13881	1	Test	1	416460	0.35	0.0010890000000000001	-0.767	0.0001	-0.605	0.000256
13882	1	Test	1	416490	0.32299999999999995	1.6e-05	-0.7809999999999999	9e-06	-0.603	1.6e-05
13883	1	Test	1	416520	0.324	0.0	-0.7809999999999999	0.0	-0.602	0.0
13884	1	Test	1	416550	0.324	0.0	-0.7809999999999999	0.0	-0.602	0.0
13885	1	Test	1	416580	0.345	0.000676	-0.7759999999999999	4.9e-05	-0.596	6.4e-05
13886	1	Test	1	416610	0.375	0.0	-0.762	0.0	-0.586	0.0
13887	1	Test	1	416640	0.375	0.0	-0.762	0.0	-0.586	0.0
13888	1	Test	1	416670	0.375	0.0	-0.762	0.0	-0.586	0.0
13889	1	Test	1	416700	0.365	0.000529	-0.765	6.4e-05	-0.589	4.9e-05
13890	1	Test	1	416730	0.365	0.0009609999999999999	-0.773	3.6e-05	-0.589	0.0001
13891	1	Test	1	416760	0.387	0.0	-0.77	0.0	-0.5820000000000001	0.0
13892	1	Test	1	416790	0.395	0.0001	-0.7709999999999999	3.6e-05	-0.575	0.0001
13893	1	Test	1	416820	0.406	0.0	-0.77	0.0	-0.57	0.0
13894	1	Test	1	416850	0.406	0.0	-0.77	0.0	-0.57	0.0
13895	1	Test	1	416880	0.406	0.0	-0.77	0.0	-0.57	0.0
13896	1	Test	1	416910	0.413	0.000729	-0.764	0.000324	-0.573	0.000225
13897	1	Test	1	416940	0.278	0.000625	-0.696	3.6e-05	-0.708	0.000121
13898	1	Test	1	416970	0.27	0.0	-0.691	0.0	-0.7070000000000001	0.0
13899	1	Test	1	417000	0.27	0.0	-0.691	0.0	-0.7070000000000001	0.0
13900	1	Test	1	417030	0.27	0.0	-0.691	0.0	-0.7070000000000001	0.0
13901	1	Test	1	417060	0.27	0.0	-0.691	0.0	-0.7070000000000001	0.0
13902	1	Test	1	417090	0.27	0.0	-0.691	0.0	-0.7070000000000001	0.0
13903	1	Test	1	417120	0.27	0.0	-0.691	0.0	-0.7070000000000001	0.0
13904	1	Test	1	417150	0.27	0.0	-0.691	0.0	-0.7070000000000001	0.0
13905	1	Test	1	417180	0.27	0.0	-0.691	0.0	-0.7070000000000001	0.0
13906	1	Test	1	417210	0.233	0.007568999999999999	-0.688	0.000169	-0.723	0.001225
13907	1	Test	1	417240	0.11699999999999999	4e-06	-0.68	1e-06	-0.773	4e-06
13908	1	Test	1	417270	0.11699999999999999	0.0	-0.68	0.0	-0.773	0.0
13909	1	Test	1	417300	0.11699999999999999	0.0	-0.68	0.0	-0.773	0.0
13910	1	Test	1	417330	0.11699999999999999	0.0	-0.68	0.0	-0.773	0.0
13911	1	Test	1	417360	0.11699999999999999	0.0	-0.68	0.0	-0.773	0.0
13912	1	Test	1	417390	0.11699999999999999	0.0	-0.68	0.0	-0.773	0.0
13913	1	Test	1	417420	0.308	0.036864	-0.655	0.0169	-0.401	0.32262399999999997
13914	1	Test	1	417450	-0.128	0.006723999999999999	-0.439	0.009604000000000001	0.8440000000000001	0.006561
13915	1	Test	1	417480	-0.156	0.0	-0.375	0.0	0.883	0.0
13916	1	Test	1	417510	-0.156	0.0	-0.375	0.0	0.883	0.0
13917	1	Test	1	417540	-0.156	0.0	-0.375	0.0	0.883	0.0
13918	1	Test	1	417570	-0.156	0.0	-0.375	0.0	0.883	0.0
13919	1	Test	1	417600	-0.156	0.0	-0.375	0.0	0.883	0.0
13920	1	Test	1	417630	-0.156	0.0	-0.375	0.0	0.883	0.0
13921	1	Test	1	417660	-0.156	0.0	-0.375	0.0	0.883	0.0
13922	1	Test	1	417690	-0.156	0.0	-0.375	0.0	0.883	0.0
13923	1	Test	1	417720	-0.156	0.0	-0.375	0.0	0.883	0.0
13924	1	Test	1	417750	-0.156	0.0	-0.375	0.0	0.883	0.0
13925	1	Test	1	417780	-0.156	0.0	-0.375	0.0	0.883	0.0
13926	1	Test	1	417810	-0.156	0.0	-0.375	0.0	0.883	0.0
13927	1	Test	1	417840	-0.156	0.0	-0.375	0.0	0.883	0.0
13928	1	Test	1	417870	-0.156	0.0	-0.375	0.0	0.883	0.0
13929	1	Test	1	417900	-0.156	0.0	-0.375	0.0	0.883	0.0
13930	1	Test	1	417930	-0.156	0.0	-0.375	0.0	0.883	0.0
13931	1	Test	1	417960	-0.156	0.0	-0.375	0.0	0.883	0.0
13932	1	Test	1	417990	-0.156	0.0	-0.375	0.0	0.883	0.0
13933	1	Test	1	418020	-0.156	0.0	-0.375	0.0	0.883	0.0
13934	1	Test	1	418050	-0.156	0.0	-0.375	0.0	0.883	0.0
13935	1	Test	1	418080	-0.156	0.0	-0.375	0.0	0.883	0.0
13936	1	Test	1	418110	-0.156	0.0	-0.375	0.0	0.883	0.0
13937	1	Test	1	418140	-0.156	0.0	-0.375	0.0	0.883	0.0
13938	1	Test	1	418170	-0.222	0.001225	-0.364	0.001936	0.867	0.000256
13939	1	Test	1	418200	-0.23	0.0	-0.363	0.0	0.867	0.0
13940	1	Test	1	418230	-0.23	0.0	-0.363	0.0	0.867	0.0
13941	1	Test	1	418260	-0.23	0.0	-0.363	0.0	0.867	0.0
13942	1	Test	1	418290	-0.23	0.0	-0.363	0.0	0.867	0.0
13943	1	Test	1	418320	-0.23	0.0	-0.363	0.0	0.867	0.0
13944	1	Test	1	418350	-0.23	0.0	-0.363	0.0	0.867	0.0
13945	1	Test	1	418380	-0.23	0.0	-0.363	0.0	0.867	0.0
13946	1	Test	1	418410	-0.23	0.0	-0.363	0.0	0.867	0.0
13947	1	Test	1	418440	-0.23	0.0	-0.363	0.0	0.867	0.0
13948	1	Test	1	418470	-0.23	0.0	-0.363	0.0	0.867	0.0
13949	1	Test	1	418500	-0.23	0.0	-0.363	0.0	0.867	0.0
13950	1	Test	1	418530	-0.23	0.0	-0.363	0.0	0.867	0.0
13951	1	Test	1	418560	-0.23	0.0	-0.363	0.0	0.867	0.0
13952	1	Test	1	418590	-0.23	0.0	-0.363	0.0	0.867	0.0
13953	1	Test	1	418620	-0.23	0.0	-0.363	0.0	0.867	0.0
13954	1	Test	1	418650	-0.23	0.0	-0.363	0.0	0.867	0.0
13955	1	Test	1	418680	-0.23	0.0	-0.363	0.0	0.867	0.0
13956	1	Test	1	418710	-0.23399999999999999	9e-06	-0.325	0.000361	0.8809999999999999	4.9e-05
13957	1	Test	1	418740	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13958	1	Test	1	418770	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13959	1	Test	1	418800	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13960	1	Test	1	418830	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13961	1	Test	1	418860	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13962	1	Test	1	418890	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13963	1	Test	1	418920	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13964	1	Test	1	418950	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13965	1	Test	1	418980	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13966	1	Test	1	419010	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13967	1	Test	1	419040	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13968	1	Test	1	419070	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13969	1	Test	1	419100	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13970	1	Test	1	419130	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13971	1	Test	1	419160	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13972	1	Test	1	419190	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13973	1	Test	1	419220	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13974	1	Test	1	419250	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13975	1	Test	1	419280	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13976	1	Test	1	419310	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13977	1	Test	1	419340	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13978	1	Test	1	419370	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13979	1	Test	1	419400	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13980	1	Test	1	419430	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13981	1	Test	1	419460	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13982	1	Test	1	419490	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13983	1	Test	1	419520	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13984	1	Test	1	419550	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13985	1	Test	1	419580	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13986	1	Test	1	419610	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13987	1	Test	1	419640	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13988	1	Test	1	419670	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13989	1	Test	1	419700	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13990	1	Test	1	419730	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13991	1	Test	1	419760	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13992	1	Test	1	419790	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13993	1	Test	1	419820	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13994	1	Test	1	419850	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13995	1	Test	1	419880	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13996	1	Test	1	419910	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13997	1	Test	1	419940	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13998	1	Test	1	419970	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
13999	1	Test	1	420000	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14000	1	Test	1	420030	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14001	1	Test	1	420060	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14002	1	Test	1	420090	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14003	1	Test	1	420120	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14004	1	Test	1	420150	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14005	1	Test	1	420180	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14006	1	Test	1	420210	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14007	1	Test	1	420240	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14008	1	Test	1	420270	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14009	1	Test	1	420300	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14010	1	Test	1	420330	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14011	1	Test	1	420360	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14012	1	Test	1	420390	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14013	1	Test	1	420420	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14014	1	Test	1	420450	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14015	1	Test	1	420480	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14016	1	Test	1	420510	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14017	1	Test	1	420540	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14018	1	Test	1	420570	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14019	1	Test	1	420600	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14020	1	Test	1	420630	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14021	1	Test	1	420660	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14022	1	Test	1	420690	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14023	1	Test	1	420720	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14024	1	Test	1	420750	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14025	1	Test	1	420780	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14026	1	Test	1	420810	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14027	1	Test	1	420840	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14028	1	Test	1	420870	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14029	1	Test	1	420900	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14030	1	Test	1	420930	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14031	1	Test	1	420960	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14032	1	Test	1	420990	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14033	1	Test	1	421020	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14034	1	Test	1	421050	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14035	1	Test	1	421080	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14036	1	Test	1	421110	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14037	1	Test	1	421140	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14038	1	Test	1	421170	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14039	1	Test	1	421200	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14040	1	Test	1	421230	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14041	1	Test	1	421260	-0.23399999999999999	0.0	-0.316	0.0	0.883	0.0
14042	1	Test	1	421290	-0.17	0.021025	-0.382	0.034225	0.833	0.018496000000000002
14043	1	Test	1	421320	0.018000000000000002	0.002025	-0.7	0.001296	0.6729999999999999	0.0016809999999999998
14044	1	Test	1	421350	-0.012	1e-06	-0.6829999999999999	4e-06	0.695	1e-06
14045	1	Test	1	421380	-0.012	0.0	-0.684	0.0	0.695	0.0
14046	1	Test	1	421410	-0.012	0.0	-0.684	0.0	0.695	0.0
14047	1	Test	1	421440	-0.012	0.0	-0.684	0.0	0.695	0.0
14048	1	Test	1	421470	-0.004	0.0039689999999999994	-0.649	0.0043560000000000005	0.7120000000000001	0.005476
14049	1	Test	1	421500	-0.045	1.6e-05	-0.613	4e-06	0.747	9e-06
14050	1	Test	1	421530	-0.047	0.0	-0.613	0.0	0.746	0.0
14051	1	Test	1	421560	-0.047	0.0	-0.613	0.0	0.746	0.0
14052	1	Test	1	421590	-0.047	0.0	-0.613	0.0	0.746	0.0
14053	1	Test	1	421620	-0.047	0.0	-0.613	0.0	0.746	0.0
14054	1	Test	1	421650	-0.047	0.0	-0.613	0.0	0.746	0.0
14055	1	Test	1	421680	-0.046	1.6e-05	-0.595	0.00028900000000000003	0.76	0.000225
14056	1	Test	1	421710	-0.047	0.0	-0.5820000000000001	0.0	0.77	0.0
14057	1	Test	1	421740	-0.047	0.0	-0.5820000000000001	0.0	0.77	0.0
14058	1	Test	1	421770	-0.047	0.0	-0.5820000000000001	0.0	0.77	0.0
14059	1	Test	1	421800	-0.047	0.0	-0.5820000000000001	0.0	0.77	0.0
14060	1	Test	1	421830	-0.047	0.0	-0.5820000000000001	0.0	0.77	0.0
14061	1	Test	1	421860	-0.047	0.0	-0.5820000000000001	0.0	0.77	0.0
14062	1	Test	1	421890	-0.047	0.0	-0.5820000000000001	0.0	0.77	0.0
14063	1	Test	1	421920	-0.047	0.0	-0.5820000000000001	0.0	0.77	0.0
14064	1	Test	1	421950	-0.047	0.0	-0.5820000000000001	0.0	0.77	0.0
14065	1	Test	1	421980	-0.047	0.0	-0.5820000000000001	0.0	0.77	0.0
14066	1	Test	1	422010	-0.047	0.0	-0.5820000000000001	0.0	0.77	0.0
14067	1	Test	1	422040	-0.047	0.0	-0.5820000000000001	0.0	0.77	0.0
14068	1	Test	1	422070	-0.047	0.0	-0.5820000000000001	0.0	0.77	0.0
